Latitude_Degrees,Longitude_Degrees,Realm_Name,Exposure,Date_Year,Date_Month,Depth_m,Temperature_Mean,TSA_DHW,TSA_Frequency,Bleaching_Category,Bleaching_Binary
26.5885,-80.0229,Tropical Atlantic,Exposed,2008,8,25.0,299.77,0.0,2.0,none,none
24.6494,-81.0231,Tropical Atlantic,Exposed,2008,9,17.8,299.85,1.66,1.0,mild,bleaching
25.2341,-80.2183,Tropical Atlantic,Exposed,2008,9,3.8,299.84,0.0,0.0,mild,bleaching
24.6293,-81.0925,Tropical Atlantic,Exposed,2008,9,12.2,299.83,1.35,1.0,mild,bleaching
24.9916,-80.4444,Tropical Atlantic,Exposed,2008,10,5.5,299.83,0.0,0.0,none,none
25.8547,-80.1088,Tropical Atlantic,Exposed,2008,9,5.8,299.7,0.0,0.0,none,none
26.075,-80.0932,Tropical Atlantic,Exposed,2008,9,13.0,299.73,0.0,0.0,none,none
26.2176,-80.088,Tropical Atlantic,Exposed,2008,9,3.8,299.76,0.0,0.0,mild,bleaching
-8.871,-35.1229,Tropical Atlantic,Exposed,2008,3,3.0,300.42,0.0,0.0,mild,bleaching
26.0245,-80.1075,Tropical Atlantic,Exposed,2008,9,7.7,299.71,0.0,0.0,none,none
26.0172,-80.0956,Tropical Atlantic,Exposed,2008,9,12.2,299.71,0.0,0.0,none,none
25.9701,-80.1119,Tropical Atlantic,Exposed,2008,9,8.1,299.73,1.13,1.0,none,none
25.9667,-80.112,Tropical Atlantic,Exposed,2008,10,7.5,299.73,1.13,1.0,none,none
26.5152,-80.0479,Tropical Atlantic,Exposed,2008,8,2.2,299.8,1.11,2.33,none,none
25.9306,-80.1082,Tropical Atlantic,Exposed,2008,9,8.1,299.74,1.1,1.0,none,none
25.8926,-80.0926,Tropical Atlantic,Exposed,2008,9,22.6,299.7,1.16,1.0,none,none
24.5139,-81.5666,Tropical Atlantic,Exposed,2008,9,6.0,299.84,34.68,23.0,none,none
24.5855,-81.2645,Tropical Atlantic,Exposed,2008,8,10.3,299.83,0.0,0.0,severe,bleaching
-8.8818,-35.1303,Tropical Atlantic,Exposed,2008,3,3.0,300.4,0.0,0.0,none,none
25.1688,-80.2513,Tropical Atlantic,Exposed,2008,9,14.2,299.77,0.0,0.0,none,none
25.0918,-77.4211,Tropical Atlantic,Sheltered,2008,8,1.5,299.7,0.0,0.0,none,none
26.0515,-80.1013,Tropical Atlantic,Exposed,2008,9,7.6,299.73,0.0,0.0,none,none
25.8836,-80.1086,Tropical Atlantic,Exposed,2008,9,6.6,299.7,1.16,1.0,none,none
25.5863,-80.0898,Tropical Atlantic,Exposed,2007,10,12.1,299.82,0.0,0.0,none,none
-9.0414,-35.1956,Tropical Atlantic,Exposed,2007,12,4.0,300.35,0.0,0.0,none,none
24.694,-81.0158,Tropical Atlantic,Sheltered,2007,10,5.8,299.79,39.3,20.0,none,none
18.4498,-69.6923,Tropical Atlantic,Sheltered,2007,6,12.0,300.63,0.0,2.25,none,none
24.6262,-81.1095,Tropical Atlantic,Exposed,2007,9,6.0,299.83,1.01,1.0,none,none
25.3721,-80.181,Tropical Atlantic,Sheltered,2007,10,3.0,299.74,1.19,2.0,none,none
-8.7665,-35.0929,Tropical Atlantic,Exposed,2007,11,3.0,300.44,0.0,0.0,none,none
-8.7669,-35.0928,Tropical Atlantic,Exposed,2007,9,4.0,300.44,0.0,0.0,none,none
-8.7679,-35.094,Tropical Atlantic,Exposed,2007,12,7.0,300.44,0.0,0.0,none,none
20.3361,-87.0275,Tropical Atlantic,Sheltered,2007,4,8.0,300.92,0.0,0.75,none,none
18.4479,-69.6834,Tropical Atlantic,Exposed,2007,7,15.0,300.63,0.0,1.5,none,none
24.575,-81.4496,Tropical Atlantic,Sheltered,2007,9,6.7,299.8,1.04,1.0,mild,bleaching
24.485,-81.7541,Tropical Atlantic,Exposed,2007,10,7.4,299.78,3.72,3.0,mild,bleaching
24.5668,-81.3305,Tropical Atlantic,Exposed,2007,10,6.4,299.85,2.63,2.0,mild,bleaching
16.17,-88.34,Tropical Atlantic,Sheltered,2007,9,4.5,301.53,2.89,2.0,none,none
12.42,-69.88,Tropical Atlantic,Sometimes,2007,11,10.0,299.92,0.38,0.33,none,none
26.1453,-80.0974,Tropical Atlantic,Exposed,2007,10,5.5,299.79,0.0,0.5,none,none
26.0344,-80.1096,Tropical Atlantic,Exposed,2007,9,7.2,299.71,0.0,0.0,none,none
24.5302,-82.0167,Tropical Atlantic,Sheltered,2007,10,5.4,299.61,2.98,2.0,mild,bleaching
24.5691,-81.4571,Tropical Atlantic,Sheltered,2007,9,5.8,299.8,1.04,1.0,mild,bleaching
26.1224,-80.0962,Tropical Atlantic,Exposed,2007,8,3.4,299.79,0.53,1.75,mild,bleaching
25.9621,-80.108,Tropical Atlantic,Exposed,2007,9,8.4,299.73,0.0,1.0,mild,bleaching
25.0967,-80.2959,Tropical Atlantic,Exposed,2007,10,12.0,299.81,2.32,2.0,mild,bleaching
24.4919,-81.6612,Tropical Atlantic,Exposed,2007,9,7.8,299.81,3.27,3.0,mild,bleaching
24.5632,-81.477,Tropical Atlantic,Sheltered,2007,9,6.6,299.8,1.04,1.0,mild,bleaching
26.7242,-80.0181,Tropical Atlantic,Exposed,2007,9,19.8,299.7,4.72,4.0,mild,bleaching
25.0176,-80.364,Tropical Atlantic,Exposed,2007,9,16.1,299.87,1.11,1.0,mild,bleaching
25.2965,-80.2246,Tropical Atlantic,Sheltered,2007,9,2.9,299.69,2.51,2.0,none,none
24.6791,-83.036,Tropical Atlantic,Exposed,2007,9,17.8,299.43,0.0,0.0,mild,bleaching
24.9794,-80.5337,Tropical Atlantic,Sheltered,2007,9,2.8,299.65,4.21,2.0,none,none
24.9777,-80.5376,Tropical Atlantic,Sheltered,2007,9,2.7,299.65,4.21,2.0,none,none
25.2083,-80.2761,Tropical Atlantic,Sheltered,2007,9,4.0,299.73,2.53,2.0,mild,bleaching
24.4796,-81.7144,Tropical Atlantic,Exposed,2007,9,8.4,299.8,3.92,3.0,mild,bleaching
25.4531,-80.1512,Tropical Atlantic,Sheltered,2007,9,3.2,299.8,2.84,2.0,mild,bleaching
12.4646,-69.9685,Tropical Atlantic,Sheltered,2007,11,5.0,299.77,0.25,0.25,mild,bleaching
25.807,-80.096,Tropical Atlantic,Exposed,2007,9,11.6,299.73,0.0,0.0,mild,bleaching
25.3415,-80.1889,Tropical Atlantic,Sheltered,2007,10,4.8,299.73,2.19,3.0,mild,bleaching
25.4351,-80.1928,Tropical Atlantic,Sheltered,2007,9,2.0,299.71,1.09,1.0,mild,bleaching
26.2607,-80.0716,Tropical Atlantic,Exposed,2007,9,11.8,299.76,1.09,1.0,mild,bleaching
25.2249,-80.2094,Tropical Atlantic,Exposed,2007,9,2.4,299.84,1.04,1.0,none,none
24.6626,-81.0117,Tropical Atlantic,Exposed,2007,10,4.9,299.79,39.3,20.0,none,none
25.1034,-80.3441,Tropical Atlantic,Sheltered,2007,9,2.0,299.74,4.06,3.0,mild,bleaching
25.3754,-80.1529,Tropical Atlantic,Exposed,2007,10,4.1,299.89,0.0,0.0,mild,bleaching
16.3055,-86.5974,Tropical Atlantic,Sheltered,2007,6,9.2,301.1,0.31,2.71,none,none
24.6206,-82.8673,Tropical Atlantic,Exposed,2007,9,2.4,299.33,0.0,0.0,none,none
24.6203,-82.8691,Tropical Atlantic,Exposed,2007,9,1.8,299.33,0.0,0.0,none,none
12.4626,-69.9668,Tropical Atlantic,Sheltered,2007,11,10.0,299.77,0.25,0.25,none,none
16.43,-61.54,Tropical Atlantic,Sheltered,2007,4,12.0,300.38,0.0,2.0,none,none
25.835,-80.092,Tropical Atlantic,Exposed,2007,9,17.3,299.7,0.0,1.0,mild,bleaching
20.3372,-87.0273,Tropical Atlantic,Sheltered,2007,4,8.3,300.92,0.0,0.75,none,none
24.6941,-82.7716,Tropical Atlantic,Exposed,2007,9,10.0,299.28,1.06,1.0,mild,bleaching
24.5424,-81.4146,Tropical Atlantic,Exposed,2007,9,13.0,299.82,44.63,20.0,mild,bleaching
24.627,-81.1104,Tropical Atlantic,Exposed,2007,10,2.2,299.83,1.01,1.0,none,none
24.6107,-81.17,Tropical Atlantic,Exposed,2007,9,10.8,299.86,3.69,3.0,none,none
24.4613,-81.8439,Tropical Atlantic,Exposed,2007,9,1.2,299.77,2.31,2.0,none,none
25.2337,-80.2613,Tropical Atlantic,Sheltered,2007,9,3.0,299.73,2.53,2.0,mild,bleaching
24.6952,-81.0396,Tropical Atlantic,Sheltered,2007,10,4.0,299.75,3.04,2.0,mild,bleaching
24.5498,-81.5734,Tropical Atlantic,Sheltered,2007,9,4.8,299.75,2.72,2.0,mild,bleaching
24.9473,-80.4719,Tropical Atlantic,Exposed,2007,10,5.4,299.81,0.0,0.0,mild,bleaching
26.5223,-80.0332,Tropical Atlantic,Exposed,2007,9,18.3,299.8,4.26,3.33,mild,bleaching
26.0985,-80.081,Tropical Atlantic,Exposed,2007,8,18.6,299.72,1.05,3.0,none,none
20.4402,-87.0028,Tropical Atlantic,Sheltered,2007,3,11.5,300.92,0.0,1.0,none,none
11.2358,-60.7578,Tropical Atlantic,Exposed,2007,5,10.0,300.45,0.0,1.0,none,none
11.2333,-60.7621,Tropical Atlantic,Exposed,2007,5,7.5,300.45,0.0,1.0,none,none
18.3447,-78.3535,Tropical Atlantic,Exposed,2007,10,10.0,301.37,0.0,0.0,none,none
25.5089,-80.1314,Tropical Atlantic,Sheltered,2007,9,7.0,299.8,2.25,2.0,mild,bleaching
24.492,-81.6594,Tropical Atlantic,Exposed,2007,9,7.9,299.81,3.27,3.0,mild,bleaching
24.4621,-81.839,Tropical Atlantic,Exposed,2007,9,9.1,299.77,2.31,2.0,mild,bleaching
26.0812,-80.1057,Tropical Atlantic,Exposed,2007,8,4.4,299.72,1.05,3.0,none,none
17.8256,-87.9838,Tropical Atlantic,Exposed,2007,5,16.7,301.06,0.0,1.0,none,none
25.4099,-80.1671,Tropical Atlantic,Sheltered,2007,9,7.5,299.74,2.9,2.0,mild,bleaching
24.4925,-81.6614,Tropical Atlantic,Exposed,2007,9,5.1,299.81,3.27,3.0,mild,bleaching
11.2403,-60.7594,Tropical Atlantic,Exposed,2007,10,8.0,300.45,6.21,3.0,none,none
25.3073,-80.1631,Tropical Atlantic,Exposed,2007,9,12.0,299.79,0.0,0.0,mild,bleaching
26.4492,-80.0466,Tropical Atlantic,Exposed,2007,9,17.7,299.76,3.54,2.75,mild,bleaching
25.8972,-80.0964,Tropical Atlantic,Exposed,2007,9,16.4,299.7,1.0,1.0,none,none
25.4401,-80.1897,Tropical Atlantic,Sheltered,2007,9,2.5,299.71,1.09,1.0,none,none
24.5616,-81.4078,Tropical Atlantic,Exposed,2007,9,5.8,299.82,44.42,20.0,mild,bleaching
24.6214,-81.1245,Tropical Atlantic,Exposed,2007,9,10.0,299.82,2.11,2.0,mild,bleaching
-8.7647,-35.0832,Tropical Atlantic,Exposed,2007,3,6.0,300.44,0.0,0.0,none,none
24.8592,-80.5871,Tropical Atlantic,Exposed,2007,9,11.2,299.85,0.0,0.0,mild,bleaching
21.9062,-72.1146,Tropical Atlantic,Exposed,2007,8,16.7,299.89,0.0,3.0,none,none
21.8892,-72.1211,Tropical Atlantic,Exposed,2007,8,12.8,299.92,0.0,4.0,none,none
21.8126,-72.1892,Tropical Atlantic,Exposed,2007,8,13.0,299.83,1.19,3.0,none,none
-16.4134,-38.9882,Tropical Atlantic,Exposed,2007,11,3.0,298.96,0.0,1.0,none,none
24.642,-82.8969,Tropical Atlantic,Sheltered,2007,9,5.2,299.33,0.0,0.0,mild,bleaching
24.6505,-82.915,Tropical Atlantic,Exposed,2007,9,2.6,299.34,0.0,0.0,mild,bleaching
11.3038,-74.1942,Tropical Atlantic,Sometimes,2007,11,6.0,299.83,0.0,0.0,mild,bleaching
16.1892,-88.2351,Tropical Atlantic,Sheltered,2007,3,5.0,301.45,0.0,1.0,none,none
24.4524,-81.8765,Tropical Atlantic,Exposed,2007,9,5.8,299.81,2.71,2.0,mild,bleaching
26.6908,-80.0313,Tropical Atlantic,Exposed,2007,9,3.7,299.71,5.2,4.0,mild,bleaching
24.6934,-83.0238,Tropical Atlantic,Exposed,2007,9,24.3,299.4,0.0,0.0,none,none
16.1411,-88.2441,Tropical Atlantic,Exposed,2007,4,12.0,301.49,0.0,0.0,none,none
26.4418,-80.0477,Tropical Atlantic,Exposed,2007,9,15.8,299.76,3.54,2.75,mild,bleaching
25.9607,-80.0988,Tropical Atlantic,Exposed,2007,9,12.0,299.73,0.0,1.0,mild,bleaching
25.3505,-80.1552,Tropical Atlantic,Exposed,2007,10,3.8,299.84,0.0,0.0,none,none
-16.4122,-38.9908,Tropical Atlantic,Exposed,2007,11,5.0,298.98,0.0,0.0,none,none
21.8085,-72.2258,Tropical Atlantic,Exposed,2007,8,19.0,299.92,0.0,5.0,none,none
25.4693,-80.1334,Tropical Atlantic,Sheltered,2007,10,4.0,299.8,1.63,2.0,none,none
-5.3892,-35.2532,Tropical Atlantic,Exposed,2007,3,2.0,300.62,0.0,2.0,none,none
21.6456,-72.4751,Tropical Atlantic,Sheltered,2007,8,17.3,300.24,2.86,4.0,none,none
-5.3899,-35.2532,Tropical Atlantic,Exposed,2007,4,2.0,300.62,0.0,2.0,none,none
-13.1369,-38.7469,Tropical Atlantic,Exposed,2007,12,3.0,300.01,0.0,1.0,none,none
24.6634,-80.9856,Tropical Atlantic,Exposed,2007,10,11.4,299.83,0.0,1.0,mild,bleaching
24.5532,-81.6869,Tropical Atlantic,Sheltered,2007,9,2.4,299.61,9.94,5.12,mild,bleaching
24.4514,-81.88,Tropical Atlantic,Exposed,2007,9,10.7,299.81,2.71,2.0,mild,bleaching
25.5755,-80.0937,Tropical Atlantic,Exposed,2007,10,7.0,299.84,3.44,3.0,mild,bleaching
24.6258,-81.1085,Tropical Atlantic,Exposed,2007,9,8.2,299.83,1.01,1.0,mild,bleaching
24.6422,-82.8968,Tropical Atlantic,Sheltered,2007,9,7.4,299.33,0.0,0.0,mild,bleaching
21.7886,-72.2267,Tropical Atlantic,Sheltered,2007,8,4.0,299.92,0.0,5.0,none,none
21.6838,-72.4696,Tropical Atlantic,Sheltered,2007,8,21.7,300.16,0.0,2.0,none,none
12.6358,-61.3503,Tropical Atlantic,Sheltered,2007,10,2.0,300.48,0.0,0.0,none,none
16.1,-88.29,Tropical Atlantic,Sheltered,2007,8,8.0,301.55,2.11,3.0,severe,bleaching
17.83,-87.98,Tropical Atlantic,Exposed,2007,5,16.7,301.02,0.0,2.0,severe,bleaching
25.2983,-80.1592,Tropical Atlantic,Exposed,2007,9,13.0,299.79,0.0,0.0,mild,bleaching
26.2082,-80.0713,Tropical Atlantic,Exposed,2007,9,14.9,299.74,1.03,1.0,mild,bleaching
25.3849,-80.1611,Tropical Atlantic,Exposed,2007,10,4.0,299.74,1.19,2.0,none,none
17.6849,-88.0103,Tropical Atlantic,Exposed,2007,5,15.0,301.09,0.0,3.0,none,none
20.4119,-87.0216,Tropical Atlantic,Sheltered,2007,1,9.5,300.92,0.0,1.0,none,none
11.2322,-60.7673,Tropical Atlantic,Exposed,2007,5,9.3,300.45,0.0,1.0,none,none
18.4725,-77.41,Tropical Atlantic,Exposed,2007,10,10.0,301.07,0.0,2.0,none,none
18.3458,-78.3534,Tropical Atlantic,Sheltered,2007,6,8.0,301.37,0.0,1.0,none,none
25.0461,-80.3677,Tropical Atlantic,Exposed,2007,10,3.6,299.78,1.76,1.0,mild,bleaching
24.4933,-81.7144,Tropical Atlantic,Sheltered,2007,10,6.2,299.8,3.92,3.0,none,none
25.14,-80.2564,Tropical Atlantic,Exposed,2007,10,17.5,299.88,0.0,0.0,mild,bleaching
24.4512,-82.1557,Tropical Atlantic,Exposed,2007,10,14.9,299.75,1.2,1.0,mild,bleaching
12.8699,-61.1946,Tropical Atlantic,Sheltered,2007,10,9.0,300.5,2.06,3.0,none,none
21.4802,-71.5373,Tropical Atlantic,Exposed,2007,8,17.5,300.09,0.0,4.0,none,none
24.4776,-81.7209,Tropical Atlantic,Exposed,2007,10,18.5,299.8,3.92,3.0,mild,bleaching
25.9346,-80.0868,Tropical Atlantic,Exposed,2007,9,28.6,299.74,2.63,2.0,mild,bleaching
25.4027,-80.1314,Tropical Atlantic,Exposed,2007,10,2.7,299.89,0.0,0.0,mild,bleaching
24.4596,-81.8459,Tropical Atlantic,Exposed,2007,9,3.9,299.77,2.31,2.0,mild,bleaching
24.6206,-82.8674,Tropical Atlantic,Exposed,2007,9,2.5,299.33,0.0,0.0,none,none
24.4535,-82.1948,Tropical Atlantic,Exposed,2007,10,15.4,299.68,0.0,0.0,mild,bleaching
25.4747,-80.1116,Tropical Atlantic,Exposed,2007,10,5.0,299.89,1.04,2.0,none,none
18.0863,-87.8659,Tropical Atlantic,Exposed,2007,5,13.3,300.75,0.21,1.0,none,none
11.1958,-60.7989,Tropical Atlantic,Exposed,2007,11,11.0,300.48,3.34,2.0,none,none
24.4695,-82.0388,Tropical Atlantic,Sheltered,2007,10,7.2,299.7,4.22,3.0,mild,bleaching
24.6546,-82.9131,Tropical Atlantic,Exposed,2007,9,3.0,299.34,0.0,0.0,none,none
11.1914,-60.7967,Tropical Atlantic,Sheltered,2007,11,9.0,300.48,3.34,2.0,none,none
24.5118,-81.5623,Tropical Atlantic,Exposed,2007,9,8.9,299.84,43.12,20.0,mild,bleaching
26.1386,-80.0937,Tropical Atlantic,Exposed,2007,8,6.9,299.79,0.53,1.75,mild,bleaching
17.8607,-87.9732,Tropical Atlantic,Exposed,2007,5,13.3,301.01,1.18,3.0,none,none
20.3617,-87.0273,Tropical Atlantic,Sheltered,2007,1,10.0,300.92,0.0,0.75,none,none
13.1631,-61.2481,Tropical Atlantic,Sheltered,2007,10,10.0,300.53,0.0,0.0,none,none
13.1182,-61.2035,Tropical Atlantic,Sometimes,2007,10,8.3,300.43,0.0,0.0,none,none
12.7248,-61.3335,Tropical Atlantic,Sheltered,2007,10,12.0,300.42,3.1,3.0,none,none
13.929,-61.0589,Tropical Atlantic,Sheltered,2007,11,10.0,300.61,0.0,0.0,none,none
18.4581,-77.9549,Tropical Atlantic,Exposed,2007,12,8.0,301.14,0.0,0.0,none,none
17.994,-87.9047,Tropical Atlantic,Exposed,2007,5,16.7,300.85,0.0,1.0,none,none
13.83,-61.0688,Tropical Atlantic,Sheltered,2007,2,10.0,300.61,0.0,2.0,none,none
24.8032,-80.6785,Tropical Atlantic,Exposed,2007,9,15.9,299.87,1.6,1.0,mild,bleaching
26.3754,-80.0552,Tropical Atlantic,Exposed,2007,9,17.0,299.67,2.63,2.0,mild,bleaching
26.1114,-80.0886,Tropical Atlantic,Exposed,2007,8,16.1,299.72,1.05,3.0,mild,bleaching
24.536,-82.1414,Tropical Atlantic,Sheltered,2007,10,2.8,299.43,2.68,2.0,mild,bleaching
25.0046,-80.4526,Tropical Atlantic,Sheltered,2007,10,3.6,299.74,2.39,1.0,none,none
25.4279,-80.1235,Tropical Atlantic,Exposed,2007,10,6.1,299.81,1.1,2.0,mild,bleaching
24.6311,-82.8618,Tropical Atlantic,Exposed,2007,9,3.3,299.31,0.0,0.0,mild,bleaching
24.63,-82.9362,Tropical Atlantic,Exposed,2007,9,5.4,299.34,0.0,0.0,mild,bleaching
26.2605,-80.0706,Tropical Atlantic,Exposed,2007,9,15.4,299.76,1.09,1.0,mild,bleaching
21.7857,-72.2047,Tropical Atlantic,Sheltered,2007,8,4.7,299.98,0.39,3.33,none,none
12.708,-61.3382,Tropical Atlantic,Sheltered,2007,10,10.0,300.42,3.1,3.0,none,none
19.7766,-70.6478,Tropical Atlantic,Exposed,2007,6,4.5,300.29,0.0,1.75,none,none
18.2876,-87.8203,Tropical Atlantic,Exposed,2007,5,9.9,300.88,0.0,1.0,none,none
24.48,-81.7161,Tropical Atlantic,Exposed,2007,9,2.8,299.8,3.92,3.0,none,none
21.8153,-72.1852,Tropical Atlantic,Exposed,2007,8,11.8,299.83,1.19,3.0,none,none
25.3595,-80.1524,Tropical Atlantic,Exposed,2007,9,5.0,299.84,0.0,0.0,mild,bleaching
17.9241,-76.8378,Tropical Atlantic,Sheltered,2007,2,5.0,301.09,0.0,2.0,none,none
24.636,-81.0773,Tropical Atlantic,Exposed,2007,10,4.9,299.83,1.01,1.0,none,none
24.625,-81.1137,Tropical Atlantic,Exposed,2007,10,6.7,299.83,1.01,1.0,none,none
21.8302,-72.1725,Tropical Atlantic,Exposed,2007,8,11.3,299.88,0.0,3.0,none,none
25.5286,-80.1355,Tropical Atlantic,Sheltered,2007,9,5.8,299.8,2.25,2.0,none,none
21.8343,-72.341,Tropical Atlantic,Sheltered,2007,8,14.2,300.1,0.0,4.0,mild,bleaching
24.519,-81.5247,Tropical Atlantic,Exposed,2007,9,13.8,299.84,1.3,1.0,mild,bleaching
24.6525,-82.9141,Tropical Atlantic,Exposed,2007,9,3.0,299.34,0.0,0.0,mild,bleaching
24.5272,-81.4989,Tropical Atlantic,Exposed,2007,9,4.9,299.84,1.3,1.0,mild,bleaching
-5.3919,-35.2528,Tropical Atlantic,Exposed,2007,4,3.0,300.62,0.0,2.0,none,none
-5.3924,-35.2529,Tropical Atlantic,Exposed,2007,4,3.0,300.62,0.0,2.0,none,none
17.9124,-87.9506,Tropical Atlantic,Exposed,2007,5,14.2,300.95,1.06,1.0,none,none
26.1222,-80.0882,Tropical Atlantic,Exposed,2007,8,13.4,299.79,0.53,1.75,mild,bleaching
24.458,-82.1657,Tropical Atlantic,Exposed,2007,10,6.5,299.68,0.0,0.0,mild,bleaching
25.769,-80.0986,Tropical Atlantic,Exposed,2007,9,9.4,299.78,2.15,2.0,moderate,bleaching
24.9899,-80.4382,Tropical Atlantic,Exposed,2007,10,6.0,299.83,0.0,0.0,none,none
24.5525,-81.5796,Tropical Atlantic,Sheltered,2007,9,5.8,299.72,2.81,2.0,none,none
25.8631,-80.1093,Tropical Atlantic,Exposed,2007,9,4.6,299.7,0.0,1.0,mild,bleaching
12.4184,-69.8839,Tropical Atlantic,Sheltered,2007,11,10.0,299.91,0.55,0.5,none,none
-5.3918,-35.2533,Tropical Atlantic,Exposed,2007,4,3.0,300.62,0.0,2.0,none,none
19.0324,-68.9228,Tropical Atlantic,Exposed,2007,3,2.0,300.27,0.0,4.25,none,none
19.0032,-69.0323,Tropical Atlantic,Sheltered,2007,3,2.0,300.45,0.0,5.0,none,none
24.6348,-82.9228,Tropical Atlantic,Sheltered,2007,9,2.7,299.34,0.0,0.0,none,none
25.8716,-80.0993,Tropical Atlantic,Exposed,2007,9,13.8,299.7,1.0,1.0,none,none
24.9574,-80.4921,Tropical Atlantic,Exposed,2007,10,3.8,299.73,0.0,1.0,none,none
12.6331,-61.3592,Tropical Atlantic,Sheltered,2007,10,3.7,300.48,0.0,0.0,none,none
11.3124,-74.1951,Tropical Atlantic,Sheltered,2007,11,7.0,299.83,0.0,0.0,none,none
24.7188,-80.9301,Tropical Atlantic,Sheltered,2007,10,7.2,299.79,1.31,1.0,none,none
25.4909,-80.1472,Tropical Atlantic,Sheltered,2007,9,3.3,299.8,2.84,2.0,none,none
25.7886,-80.088,Tropical Atlantic,Exposed,2007,9,16.2,299.73,0.0,0.0,moderate,bleaching
25.222,-80.2101,Tropical Atlantic,Exposed,2007,9,7.3,299.84,1.04,1.0,moderate,bleaching
12.9932,-61.2757,Tropical Atlantic,Sheltered,2007,10,13.3,300.46,3.23,2.0,moderate,bleaching
18.4527,-69.7,Tropical Atlantic,Exposed,2007,4,9.0,300.63,0.0,2.5,none,none
24.547,-81.406,Tropical Atlantic,Exposed,2007,9,1.6,299.82,0.0,0.0,moderate,bleaching
24.4587,-82.2061,Tropical Atlantic,Exposed,2007,10,6.3,299.66,1.73,1.0,moderate,bleaching
21.4828,-71.517,Tropical Atlantic,Exposed,2007,8,12.8,300.08,0.0,4.0,none,none
26.2265,-80.0805,Tropical Atlantic,Exposed,2007,9,8.7,299.76,0.71,0.67,moderate,bleaching
26.7053,-80.0276,Tropical Atlantic,Exposed,2007,9,8.8,299.7,4.72,4.0,moderate,bleaching
24.8468,-80.6219,Tropical Atlantic,Exposed,2007,9,3.8,299.86,1.58,1.0,moderate,bleaching
18.0464,-63.1378,Tropical Atlantic,Sheltered,2007,12,15.0,300.29,0.0,0.0,none,none
18.0209,-63.0931,Tropical Atlantic,Sometimes,2007,11,9.0,300.3,0.0,0.0,none,none
25.5629,-80.1156,Tropical Atlantic,Exposed,2007,10,5.0,299.84,3.44,3.0,none,none
25.3471,-80.1593,Tropical Atlantic,Exposed,2007,10,6.4,299.73,1.02,3.0,none,none
18.349,-78.3496,Tropical Atlantic,Sheltered,2007,6,6.0,301.37,0.0,1.0,none,none
26.726,-80.0324,Tropical Atlantic,Exposed,2007,9,2.7,299.7,4.72,4.0,moderate,bleaching
26.6203,-80.0226,Tropical Atlantic,Exposed,2007,9,15.2,299.68,5.06,4.0,none,none
26.7232,-80.0181,Tropical Atlantic,Exposed,2007,9,18.0,299.7,4.72,4.0,none,none
12.6381,-61.3481,Tropical Atlantic,Exposed,2007,10,10.0,300.48,0.0,0.0,none,none
17.9073,-87.9528,Tropical Atlantic,Exposed,2007,5,11.7,300.95,1.06,1.0,none,none
17.7854,-87.9921,Tropical Atlantic,Exposed,2007,5,3.3,301.09,0.0,4.0,none,none
21.8134,-72.1874,Tropical Atlantic,Exposed,2007,8,10.8,299.83,1.19,3.0,none,none
24.6216,-81.3622,Tropical Atlantic,Sheltered,2007,9,4.8,299.72,4.2,3.0,moderate,bleaching
15.2796,-61.3724,Tropical Atlantic,Sheltered,2007,11,9.8,300.6,1.0,1.0,none,none
-17.9643,-38.7007,Tropical Atlantic,Sheltered,2007,10,5.0,298.91,0.0,0.0,none,none
24.6551,-81.0155,Tropical Atlantic,Exposed,2007,10,5.9,299.85,3.12,2.0,none,none
25.2168,-80.2868,Tropical Atlantic,Sheltered,2007,9,2.4,299.61,1.01,1.0,none,none
25.8391,-80.0882,Tropical Atlantic,Exposed,2007,9,16.2,299.7,0.0,1.0,moderate,bleaching
20.4708,-86.9821,Tropical Atlantic,Sheltered,2007,3,9.7,300.91,0.0,0.0,none,none
26.6542,-80.02,Tropical Atlantic,Exposed,2007,9,19.8,299.68,5.06,4.0,none,none
24.708,-80.8984,Tropical Atlantic,Exposed,2007,10,4.6,299.83,3.33,3.0,none,none
18.3352,-87.8081,Tropical Atlantic,Exposed,2007,5,11.7,300.88,0.0,1.75,none,none
26.684,-80.0315,Tropical Atlantic,Exposed,2007,9,4.8,299.71,5.2,4.0,moderate,bleaching
17.734,-64.895,Tropical Atlantic,Sometimes,2007,1,10.0,300.52,0.0,2.0,severe,bleaching
15.2723,-61.3743,Tropical Atlantic,Sheltered,2007,11,8.5,300.6,1.0,1.0,none,none
17.9301,-87.9394,Tropical Atlantic,Exposed,2007,5,1.7,300.91,1.17,1.0,none,none
-13.0797,-38.4414,Tropical Atlantic,Exposed,2007,3,3.0,299.68,0.0,0.0,none,none
-13.1295,-38.7352,Tropical Atlantic,Exposed,2007,12,4.0,299.96,0.0,1.0,none,none
20.6258,-87.0628,Tropical Atlantic,Sheltered,2007,3,9.0,300.88,0.0,1.67,none,none
17.8807,-87.9652,Tropical Atlantic,Exposed,2007,5,1.5,300.95,1.06,1.0,none,none
25.9207,-80.1094,Tropical Atlantic,Exposed,2007,9,6.1,299.74,2.63,2.0,none,none
24.9346,-80.5094,Tropical Atlantic,Exposed,2007,10,3.8,299.76,0.0,0.0,none,none
24.5202,-81.9444,Tropical Atlantic,Exposed,2007,9,6.2,299.67,7.8,5.0,none,none
-12.9926,-38.6198,Tropical Atlantic,Exposed,2007,11,4.0,299.83,0.0,0.0,none,none
